cDC1,cDC2,pDC,Eos,Mon,Neu,B
4,2,0,5,14,16,4734
43,40,8,39,86,196,1387
17,30,7,15,11,25,3906
10,0,1,0,0,0,0
27,13,2,0,0,0,0
19,1,2,1,1,2,0
2,5,3,0,12,16,6
21,5,3,9,9,36,0
15,17,1,29,45,88,2
46,68,24,29,61,175,42
0,0,0,0,0,0,833
0,0,0,0,0,0,213
0,0,2,2,8,0,1844
5,8,3,0,0,3,0
11,23,8,28,51,50,34
2,0,1,8,4,21,0
2,2,2,18,25,26,0
32,5,5,31,69,223,231
0,0,0,0,0,0,526
2,0,1,6,21,11,1458
5,5,3,0,18,18,0
3,1,3,14,46,116,0
1,0,0,0,0,0,0
0,0,0,0,0,0,1276
0,2,0,0,0,0,0
0,0,0,0,0,0,816
0,0,0,0,0,0,103
7,0,0,3,9,40,0
5,12,0,0,0,0,0
0,0,0,0,0,0,171
24,5,4,16,12,21,2
0,0,0,0,0,0,4431
7,5,11,21,22,48,0
0,0,0,0,0,0,7
0,0,0,0,0,0,10356
0,0,7,2,0,0,0
21,37,12,8,16,5,0
0,0,0,0,0,0,94
0,0,0,0,0,0,653
0,0,0,0,0,0,588
0,0,0,0,0,0,7137
3,4,13,3,0,1,0
0,0,0,0,0,0,11
10,3,11,30,54,25,22
0,0,0,0,0,0,4934
7,4,9,3,5,13,0
45,86,17,14,37,99,14
3,18,0,2,3,7,0
0,0,0,0,0,0,987
2,4,2,1,20,6,3620
5,13,2,0,6,14,22
3,1,3,7,49,29,18
0,0,0,0,0,0,5942
70,61,19,65,79,272,118
11,7,3,23,124,593,0
8,13,3,11,1,1,0
4,3,0,2,6,10,2620
17,10,10,31,61,240,0
2,11,6,1,19,8,0
0,0,0,0,0,0,1727
0,0,0,0,0,0,4977
41,23,11,56,90,369,1
6,15,1,0,0,0,0
26,53,10,18,101,221,1
0,0,0,0,0,0,2524
1,6,3,0,0,4,0
0,0,0,0,0,0,106
0,0,0,0,0,0,638
12,14,2,4,5,27,60
43,20,29,39,28,58,0
9,17,6,10,27,21,8385
14,1,4,7,35,72,622
21,16,20,39,35,125,165
3,19,0,5,18,12,755
0,0,0,0,0,0,119
0,0,0,0,0,0,481
14,20,3,27,12,59,2
10,17,8,5,6,52,0
1,3,1,10,20,1,1665
9,2,8,21,77,396,0
11,1,4,22,16,57,0
11,19,6,4,38,91,0
10,3,3,15,17,3,1750
0,0,0,0,0,0,3114
2,1,0,19,141,372,0
0,2,0,0,10,0,0
59,18,5,2,0,9,0
20,33,3,5,5,6,0
12,3,4,19,25,19,581
0,0,0,0,0,0,3435
2,3,0,0,0,0,0
0,0,0,0,0,0,3661
8,0,2,2,20,15,1
0,0,0,0,0,0,1835
0,0,0,0,0,0,53
0,0,0,0,0,0,2355
9,9,0,3,18,10,0
0,0,0,0,0,0,1255
3,16,0,6,10,6,505
0,0,0,0,0,0,1529
21,9,5,28,90,443,7
0,0,0,0,2,0,2254
0,0,0,0,7,36,0
1,2,0,8,20,64,49
0,0,0,0,0,0,5
6,14,1,1,0,0,1948
14,32,8,0,0,0,0
0,0,0,0,0,0,2127
7,9,7,14,5,16,10
0,0,0,0,0,0,4667
33,78,7,0,0,0,0
0,0,0,0,0,0,7280
0,0,0,0,0,0,743
0,0,0,1,0,2,0
0,0,0,0,0,0,140
3,11,12,5,24,7,8180
0,0,0,0,0,0,1032
6,8,5,5,18,7,2894
0,0,0,0,0,0,582
7,15,7,6,46,31,17
12,1,10,13,14,11,0
0,0,0,0,0,0,1767
0,0,0,0,0,0,3938
0,0,0,0,0,0,4454
0,0,0,0,4,0,659
7,1,8,29,33,62,5
10,2,7,20,57,137,0
0,0,0,0,0,0,4472
4,10,7,18,61,8,13032
0,0,0,0,0,0,461
7,0,1,3,11,22,85
30,31,9,25,67,60,2283
1,0,2,0,0,3,217
0,0,0,0,0,0,1603
26,17,10,9,32,36,20
0,0,1,1,5,1,4826
6,5,8,17,33,28,3284
1,0,2,0,7,2,2180
62,14,1,1,0,1,0
8,26,3,0,0,9,0
0,0,0,2,0,8,0
2,6,0,1,3,9,0
1,0,1,1,0,2,0
0,0,0,0,0,0,1380
4,8,2,5,22,104,0
55,144,20,7,16,100,0
0,0,0,2,2,12,0
0,0,0,3,3,0,1010
0,0,3,0,0,0,0
1,0,0,0,11,3,2183
1,0,0,1,10,6,958
24,39,13,21,56,341,0
14,31,3,0,1,7,0
3,5,1,8,5,5,17
3,0,9,14,18,25,0
13,23,24,17,14,61,1697
4,5,5,9,29,32,0
2,3,0,4,0,2,0
0,0,0,0,0,0,1851
1,1,0,1,12,108,0
81,39,29,117,338,1588,0
1,2,6,2,1,0,0
12,8,17,0,2,29,0
1,3,3,1,2,8,580
0,0,0,0,0,0,457
0,0,0,1,8,0,0
0,0,0,0,9,2,2493
0,0,0,0,0,0,478
0,0,0,0,0,0,245
0,0,0,0,0,0,3651
0,0,0,0,0,0,829
0,0,0,0,0,0,1343
0,0,0,0,0,0,630
9,8,8,28,105,128,0
24,4,6,3,14,43,0
0,0,0,0,9,1,2862
8,0,4,5,2,3,0
22,17,6,20,30,92,1
0,0,0,0,1,1,0
36,76,29,39,23,47,110
2,3,0,0,0,17,1742
2,0,0,0,0,0,0
3,4,0,5,1,11,0
3,0,1,8,6,17,0
0,4,0,0,3,13,0
16,14,8,11,43,19,19
1,4,8,15,32,51,10
13,7,7,3,2,14,0
3,5,5,2,0,1,0
0,0,0,0,0,0,409
0,0,0,0,0,0,65
0,0,0,0,0,0,549
0,0,0,2,6,66,0
0,0,0,0,0,0,2342
4,0,0,0,0,0,360
44,60,19,40,40,115,901
20,6,0,28,129,318,0
0,0,0,0,0,0,1030
0,0,0,0,2,0,2082
19,21,15,19,47,77,1588
0,0,0,0,2,1,2947
9,1,0,0,0,0,0
0,0,0,0,0,0,2298
2,0,4,7,6,25,0
0,0,0,0,0,0,2983
3,0,0,2,21,7,9
0,0,0,0,0,0,1729
41,65,15,0,1,7,0
2,0,0,1,6,45,0
0,0,0,0,0,0,3384
0,0,0,0,0,0,2170
0,0,0,0,0,0,2242
6,2,5,9,7,41,0
1,2,1,1,3,38,911
4,8,5,7,11,8,43
12,1,0,6,15,12,0
0,0,0,0,4,0,0
41,48,14,30,48,228,24
37,22,25,63,42,80,140
0,0,0,0,0,0,1068
7,9,1,4,28,18,27
30,40,15,39,53,135,251
0,0,0,0,1,0,0
6,0,2,0,0,0,0
45,85,37,67,74,83,1532
0,0,0,0,0,0,761
8,1,2,51,48,91,109
1,1,2,5,0,0,0
7,1,0,9,0,2,0
1,0,1,8,4,3,0
12,18,9,9,68,40,5684
0,0,0,0,0,0,13
3,3,4,3,1,0,0
3,5,6,2,0,19,0
15,22,2,2,0,4,0
4,8,2,2,10,4,0
20,2,6,21,85,91,2
46,72,24,3,2,14,0
1,0,0,1,9,13,0
1,7,3,28,46,126,11
0,0,0,0,0,0,2051
30,21,7,27,35,74,31
15,5,16,35,43,27,0
15,8,2,0,1,0,0
8,1,9,1,0,2,0
3,14,2,1,1,15,0
21,7,11,4,1,20,0
10,2,0,0,0,5,0
6,7,5,19,15,62,0
5,5,9,18,25,18,2
0,0,0,0,0,0,388
2,0,0,0,0,0,0
11,7,8,26,82,35,127
0,0,0,0,0,0,1325
128,125,49,141,207,401,182
8,1,8,25,11,8,0
0,1,0,0,3,0,1049
0,0,0,0,0,0,134
30,27,3,2,14,24,2570
0,0,0,2,1,0,0
0,1,0,1,9,10,384
0,0,0,0,0,0,2580
1,8,8,4,15,34,0
0,0,0,0,1,8,0
1,0,0,0,0,0,34
26,34,9,1,2,19,0
2,0,0,1,9,25,0
24,59,13,40,50,59,516
0,0,0,0,0,0,6910
0,2,0,1,5,0,0
0,0,0,0,0,0,1602
7,5,2,2,2,7,263
0,0,0,2,2,39,0
60,43,17,80,98,177,27
12,2,0,4,0,5,0
0,0,0,2,7,3,3
5,5,2,3,4,2,11
1,0,2,7,7,0,58
2,5,11,8,54,21,8481
3,4,11,4,6,12,0
0,0,0,0,0,0,7535
0,0,0,0,0,0,272
8,0,0,0,0,0,0
0,0,1,1,2,2,0
3,0,3,0,0,0,0
0,0,1,5,13,13,0
0,0,0,0,0,0,59
0,0,0,0,0,0,3335
0,0,0,0,0,0,1593
0,1,3,1,0,0,0
6,4,5,8,6,10,0
5,2,3,7,11,29,0
2,3,4,6,24,50,31
0,1,0,1,3,1,4016
0,1,2,0,3,3,0
0,0,0,0,0,0,1306
12,1,0,1,0,0,0
0,0,4,6,7,3,1257
3,1,0,12,13,63,0
0,2,3,0,3,0,938
0,0,1,2,3,0,4961
4,10,5,1,0,0,0
7,6,6,7,1,2,0
0,0,0,0,0,0,2180
0,2,2,0,5,3,0
5,4,0,0,0,0,0
14,31,8,1,6,51,0
0,2,1,3,33,8,0
0,0,0,0,0,0,4203
10,25,1,2,2,6,0
6,9,5,15,28,32,229
2,12,7,14,33,75,0
1,3,0,0,1,9,6882
29,39,9,16,12,61,13
10,5,1,12,12,6,94
2,0,3,0,0,0,0
0,0,1,0,0,0,0
0,0,0,1,2,0,0
14,19,9,21,33,33,299
12,2,5,5,2,1,0
0,0,0,0,0,0,961
45,70,19,33,54,232,30
1,4,0,10,14,1,321
0,0,0,0,0,0,5219
3,1,0,10,0,9,0
0,0,0,0,1,0,538
16,13,1,3,7,10,39
0,0,0,0,0,0,1135
35,28,14,37,57,290,4
17,22,0,0,0,0,0
7,6,8,23,16,42,9
0,0,0,0,0,0,357
0,0,0,0,0,0,969
15,10,2,22,102,338,2
11,6,8,10,9,18,0
7,1,16,5,0,1,0
5,1,2,0,0,0,0
7,13,6,3,29,19,2012
0,0,0,0,0,0,10754
7,9,0,3,0,26,1711
36,11,15,2,0,1,0
0,0,0,0,0,0,1155
0,0,0,0,0,0,724
0,1,2,0,2,0,0
0,0,0,0,0,0,288
0,0,0,0,0,0,117
0,0,0,0,0,0,940
2,1,1,9,10,3,1506
0,0,0,0,0,0,5501
0,0,0,0,0,0,805
0,0,0,0,0,0,2882
2,1,2,0,0,0,0
0,1,0,0,0,0,2723
3,0,0,0,0,0,0
0,0,2,2,14,7,1156
0,0,0,0,0,0,3163
0,0,0,0,0,0,1816
7,0,5,16,18,6,15
0,0,0,0,0,0,5789
3,2,1,2,11,7,2481
0,0,0,5,1,0,732
0,0,0,0,0,0,5058
8,3,5,1,0,0,0
4,0,9,12,8,14,1
0,0,0,3,16,1,0
13,51,3,3,10,38,1
0,0,0,0,0,0,505
1,0,7,0,0,0,0
14,13,3,9,32,87,1
8,1,7,9,3,1,1
14,7,6,4,20,92,1
0,0,0,0,0,0,381
0,0,0,0,0,0,2616
5,7,1,0,0,2,0
3,23,2,0,0,1,4
0,2,0,3,21,5,8
5,2,0,1,9,21,0
0,0,0,0,0,0,135
0,0,0,0,0,0,393
7,15,7,3,0,1,0
11,22,1,2,5,8,1
0,0,0,0,0,0,1709
0,0,0,0,0,0,7977
9,2,1,14,30,32,6
20,65,12,6,9,14,0
0,0,0,0,0,0,1265
10,12,5,14,12,53,0
3,3,4,10,37,75,0
0,0,0,0,0,0,606
5,4,1,12,19,23,94
0,0,0,0,0,0,4867
1,0,1,0,0,0,0
15,20,10,18,24,23,1704
12,22,5,3,0,4,0
0,0,0,0,0,7,0
70,68,14,87,276,804,117
7,1,1,10,15,43,0
1,1,0,4,30,12,0
3,1,3,2,23,10,1617
0,0,0,0,0,0,4134
2,0,0,11,34,15,26
0,0,0,0,0,0,81
13,5,2,5,7,58,0
0,0,0,0,0,0,126
31,10,13,38,47,31,176
1,0,1,7,9,6,259
16,17,11,13,16,70,41
4,4,5,8,11,6,68
6,5,8,6,14,1,1747
24,18,14,33,89,128,2
1,3,5,3,2,5,0
0,0,0,0,0,0,2172
6,1,1,11,49,213,0
15,16,16,11,55,65,3552
0,0,0,0,0,0,3536
1,1,0,5,37,21,2672
4,4,3,10,17,33,15
10,24,1,8,15,4,65
0,0,0,0,0,0,3834
0,0,0,0,2,0,2518
67,25,13,5,19,52,14
0,0,0,0,0,0,4381
7,0,0,0,0,0,0
0,0,0,0,0,0,6880
0,0,0,1,19,26,0
20,2,4,3,0,0,0
0,0,0,0,0,0,601
6,18,0,4,3,13,148
4,23,12,3,1,0,3
5,3,0,2,0,0,0
0,0,0,0,0,0,1377
6,0,2,7,36,14,116
19,8,4,2,13,7,1326
0,0,0,0,0,0,455
8,3,8,17,13,31,42
0,0,0,0,0,0,535
11,37,15,9,3,20,120
1,0,0,0,0,0,0
0,0,0,0,0,0,853
5,2,0,1,3,11,0
28,28,12,32,93,177,49
11,41,3,0,0,0,25
8,1,5,20,130,41,0
8,0,2,10,66,28,3
21,6,7,34,90,221,2
1,0,0,1,1,0,95
16,3,4,4,11,33,0
35,97,10,5,7,39,0
0,0,0,0,0,0,5772
0,0,0,0,0,0,649
0,0,12,8,15,2,3
1,4,7,8,0,3,566
0,0,0,0,0,0,4021
25,32,26,13,5,9,0
41,90,16,2,0,9,0
4,1,7,6,12,3,4186
22,2,5,36,133,451,0
3,2,0,3,29,12,622
0,0,0,0,0,0,3377
6,21,2,7,7,39,0
3,4,1,4,4,29,10
0,0,0,0,0,0,6275
0,0,0,0,5,0,0
12,3,9,5,0,0,0
0,7,1,0,11,1,4058
0,0,0,0,0,0,6730
25,8,12,34,53,154,0
0,0,0,0,0,0,2147
6,10,8,12,3,4,0
0,0,0,0,0,0,1713
24,10,2,46,220,753,0
25,13,7,36,57,209,0
15,3,12,15,14,28,0
0,0,0,0,0,0,160
20,4,2,8,6,11,0
0,0,0,0,0,0,1712
0,0,0,0,0,0,1714
0,0,0,0,0,0,1716
18,74,10,7,4,50,11
3,2,3,10,17,36,0
1,0,1,0,0,1,322
31,39,15,15,76,81,589
0,0,0,0,0,0,1502
0,0,0,0,0,0,4744
2,1,2,2,0,0,0
28,67,16,11,10,24,0
7,5,1,16,22,89,3
6,2,6,4,4,13,1
13,5,0,0,0,0,0
0,0,2,0,0,1,124
0,0,0,0,0,0,2347
6,2,4,0,0,1,0
0,0,0,0,0,0,1517
17,48,9,12,26,61,307
3,0,2,24,61,7,0
0,0,0,0,0,0,852
4,5,1,0,3,16,25
4,0,0,0,0,0,0
0,0,0,0,0,0,3946
3,20,0,4,1,4,0
0,0,0,0,0,0,4931
4,4,1,5,6,7,0
0,0,0,0,0,0,230
0,0,0,0,0,0,158
2,0,5,1,0,0,0
4,5,4,17,19,50,33
0,0,0,0,0,0,851
0,0,0,0,0,0,702
8,4,9,20,6,17,0
3,7,1,8,5,13,0
0,1,0,3,1,8,0
1,0,0,3,3,0,1254
8,1,0,7,5,35,0
0,2,0,1,6,2,4096
32,37,15,34,53,102,2204
2,7,1,6,19,11,1465
10,0,14,12,9,59,0
21,34,5,15,32,111,4811
0,0,0,0,0,0,256
0,0,0,0,0,0,973
10,9,8,15,14,15,0
0,0,0,0,0,0,519
6,0,0,0,0,0,0
44,9,1,56,250,1013,0
1,11,1,1,10,95,0
0,0,0,0,0,0,1757
0,0,0,0,0,0,222
7,6,9,8,15,23,0
32,10,10,38,50,123,3
2,2,2,0,0,0,0
5,0,0,1,1,13,0
0,0,0,0,0,0,2479
10,10,4,7,9,28,0
3,0,0,1,3,12,0
14,10,9,27,16,39,266
9,18,1,10,18,65,0
3,1,1,2,2,16,0
5,1,3,1,1,1,2
2,3,1,0,0,0,0
0,1,0,0,0,0,1401
0,0,0,0,0,0,1993
4,8,2,10,18,144,0
0,0,3,0,0,0,678
10,3,7,7,3,3,551
0,0,0,0,0,0,4336
8,5,6,24,99,79,134
0,0,0,0,0,0,355
12,9,5,6,31,8,6
8,32,19,7,36,8,2276
15,8,4,19,55,38,743
0,0,0,0,0,0,1282
0,0,0,0,0,0,161
1,0,0,2,3,0,157
0,0,0,0,0,0,416
0,0,0,0,0,0,2009
0,0,0,0,0,0,9057
0,0,0,0,0,0,240
2,2,1,23,52,130,0
7,0,2,36,52,66,0
0,0,0,0,0,0,1588
0,0,0,1,2,5,0
12,13,7,23,67,177,2
1,0,4,3,0,6,0
0,0,2,0,6,2,1700
3,7,1,3,23,36,4653
0,0,0,0,0,0,2876
0,0,0,0,2,0,13674
0,0,0,0,0,0,1128
0,0,0,0,0,0,2050
0,0,0,0,0,0,2157
1,9,3,2,38,66,0
0,0,0,0,0,0,405
3,3,9,7,15,48,0
0,0,0,0,0,0,2993
0,0,0,0,0,0,825
0,0,0,0,0,0,171
0,0,0,0,0,0,421
0,0,0,0,0,0,251
4,15,1,0,0,0,0
0,0,0,0,0,0,404
0,0,0,3,9,1,5379
3,0,6,0,0,0,0
2,3,0,0,0,0,0
2,3,0,1,1,8,0
0,0,0,0,8,0,1948
4,2,9,3,1,2,0
0,0,0,0,0,0,99
26,28,23,11,40,29,1914
0,0,0,0,0,0,195
0,0,0,0,0,0,3021
2,1,1,7,6,21,0
0,0,0,0,0,0,47
7,4,0,5,2,6,0
4,19,4,3,0,0,0
12,49,2,5,8,3,0
0,0,0,0,0,0,56
13,8,4,0,0,4,0
6,5,11,12,11,2,0
26,32,2,31,56,182,3
3,3,1,15,57,30,260
18,4,19,29,39,31,613
2,0,1,0,9,8,0
0,0,0,0,0,0,2707
0,0,0,0,0,0,3559
0,0,0,0,0,0,3322
5,2,0,1,1,4,0
7,16,2,0,0,0,0
1,4,1,3,2,18,2801
0,0,0,0,0,0,808
0,0,0,2,1,0,2240
3,6,1,7,13,77,0
29,24,17,14,24,50,0
1,3,0,0,0,0,0
0,0,0,0,0,0,963
8,7,1,1,0,0,0
63,65,26,43,41,132,177
9,0,1,3,0,1,0
0,0,0,0,0,0,1252
3,4,8,28,97,476,0
0,0,0,2,0,0,2066
0,0,0,0,0,0,319
16,6,1,3,14,48,1993
5,0,1,1,1,0,0
20,20,6,0,1,41,1
41,88,31,62,56,264,86
7,6,4,20,23,18,3
0,0,0,0,0,0,944
9,8,0,15,89,168,0
0,0,0,0,0,0,161
0,0,0,0,0,0,4085
0,0,0,0,0,0,961
24,12,22,42,13,26,13
0,0,0,0,0,0,295
0,1,0,0,0,1,0
0,19,9,2,13,0,2255
11,1,3,1,6,42,5
0,0,0,3,0,0,0
8,4,4,19,37,63,3074
0,0,0,0,0,0,3088
0,2,0,1,20,4,0
12,5,1,3,0,5,4
7,8,0,1,0,1,0
18,0,2,16,12,5,0
0,0,0,0,0,0,2843
3,9,1,1,6,41,0
0,0,0,1,22,7,7
21,13,3,30,67,329,0
0,0,0,0,0,0,1045
0,0,0,0,0,0,761
25,17,7,19,13,55,86
29,30,7,4,2,10,0
0,0,0,0,0,0,972
4,6,0,9,10,21,15
6,0,0,0,0,0,0
9,0,0,0,0,0,0
3,4,1,5,3,10,0
14,9,4,14,13,10,17
15,5,6,19,11,4,0
0,0,0,0,1,0,1266
0,0,0,0,0,0,2100
0,0,0,0,0,0,1454
14,7,6,34,100,351,2
0,0,0,0,0,0,2595
7,3,1,1,2,1,0
0,0,0,0,0,0,4851
10,7,3,2,2,1,1
5,4,11,17,5,2,2307
0,0,0,0,0,0,1950
1,0,1,2,24,3,0
0,0,2,10,14,15,0
1,2,0,16,13,5,1214
4,18,17,26,33,28,88
1,2,2,14,27,10,7286
0,0,0,0,0,0,617
7,13,5,5,2,15,1038
1,0,0,0,0,0,0
1,4,1,1,0,0,0
0,0,0,0,2,0,0
2,2,0,1,3,6,0
0,0,0,0,0,0,1194
21,32,6,6,8,9,5
0,0,0,0,0,0,1845
12,1,12,3,0,5,0
4,10,4,0,0,1,0
6,1,4,19,4,8,3
2,19,2,1,0,7,0
0,0,0,0,0,0,2086
1,0,0,3,6,5,1267
0,0,3,1,0,0,0
13,16,9,19,23,69,0
0,0,0,0,0,0,6682
0,2,1,0,10,2,3006
15,50,16,18,78,32,2678
11,22,10,19,49,120,12
1,11,3,0,0,1,1033
16,10,18,69,32,99,0
4,10,0,4,20,2,784
0,1,0,0,0,0,371
18,18,7,46,202,636,1
5,3,0,0,0,0,0
0,0,0,0,2,1,0
0,0,0,0,0,0,1844
7,1,5,12,17,160,0
9,5,3,32,145,656,0
0,0,0,0,0,0,1606
14,3,7,5,4,1,0
6,28,7,9,9,8,1513
0,0,0,0,0,0,1026
0,0,0,0,0,0,117
47,39,15,29,75,263,3
9,19,2,8,16,45,0
1,0,3,3,7,0,0
4,1,2,2,2,12,0
0,0,0,0,0,0,210
0,5,0,0,0,0,13
0,0,0,1,2,3,128
12,19,14,8,37,71,809
0,0,0,0,0,0,1294
0,0,1,13,76,20,106
0,6,0,1,7,0,0
0,0,2,0,0,0,0
25,35,9,9,7,33,20
0,0,0,0,0,0,2692
11,1,2,9,2,3,0
25,10,5,27,75,159,12
7,5,11,6,1,1,0
2,4,0,0,22,2,0
0,0,0,0,0,0,226
3,0,6,8,8,25,0
0,3,3,0,1,7,670
12,3,2,7,0,0,0
1,0,0,2,3,1,0
11,5,4,5,8,16,0
1,3,0,0,7,0,5187
30,24,1,1,12,13,0
0,0,0,0,0,0,2571
0,0,0,0,0,0,255
11,28,1,0,0,5,0
0,0,0,0,0,0,134
21,37,13,8,5,45,0
0,0,0,0,7,0,1669
4,20,7,3,10,14,564
0,0,0,0,0,0,4228
14,21,26,13,15,27,0
0,1,0,0,0,0,0
9,2,1,5,0,4,0
43,33,17,75,101,292,9
4,8,4,2,2,23,1032
10,11,3,10,8,88,0
0,0,0,0,0,0,1571
0,0,0,0,0,0,502
20,12,2,42,131,591,234
3,3,5,0,1,0,0
0,0,0,0,0,0,2380
0,0,0,0,0,0,1023
0,0,0,0,0,0,2318
8,36,15,31,70,54,2368
13,21,5,0,3,9,66
5,24,13,5,17,15,1811
0,6,2,0,2,3,0
15,13,6,13,23,16,1071
3,8,8,9,8,11,0
19,16,6,12,10,67,52
10,5,4,6,4,10,2
0,0,0,0,0,0,1564
0,0,0,0,0,0,122
0,0,0,0,0,0,850
4,2,4,5,15,27,36
3,4,3,1,0,0,0
9,16,9,1,0,0,0
10,8,2,14,2,23,37
4,1,1,0,0,0,454
0,0,0,0,0,0,3818
0,0,0,0,0,0,1077
0,0,0,0,0,0,4455
14,29,10,26,11,72,49
3,2,4,12,11,8,88
5,0,0,0,0,0,1253
1,2,1,1,3,2,0
3,6,2,2,9,13,0
0,0,0,0,0,0,5185
27,35,17,23,70,85,0
2,4,2,0,0,0,0
0,0,0,0,0,0,429
0,0,5,0,0,0,0
7,12,2,2,0,0,0
0,0,0,0,0,0,241
0,0,0,0,0,0,45
0,1,0,0,2,0,276
0,0,0,0,0,0,154
4,3,2,1,0,0,4264
14,12,4,14,81,82,0
2,0,0,0,6,7,937
0,0,0,0,0,0,139
0,0,0,0,0,0,793
48,52,28,39,108,341,339
0,0,1,0,0,0,0
0,0,0,0,0,0,1529
1,0,0,0,3,0,799
7,5,2,11,13,47,4
0,0,0,0,0,0,1451
0,0,0,1,2,16,0
1,7,1,0,0,0,0
0,0,2,0,0,0,2831
7,5,7,7,0,3,0
2,2,7,1,0,0,0
0,0,1,0,0,0,0
0,0,0,0,0,0,2850
11,0,0,0,0,0,0
0,0,0,0,0,0,923
0,0,0,0,0,0,3046
0,0,0,0,0,0,1474
7,10,1,14,15,132,0
0,0,0,0,0,0,2942
0,0,1,0,12,2,37
0,1,0,3,0,6,0
6,3,3,3,2,4,1645
0,0,0,0,0,0,5850
10,6,5,0,0,0,0
0,0,0,1,4,0,2593
6,0,3,5,4,14,0
0,0,0,0,0,0,5633
0,0,0,0,0,0,1297
0,0,0,0,0,0,76
0,0,0,0,0,0,313
6,11,2,1,6,17,975
17,22,7,22,75,29,3342
6,20,2,0,0,0,0
55,26,5,25,18,24,0
1,1,0,1,0,1,519
54,58,23,33,108,338,51
5,7,2,0,1,4,0
31,27,15,30,43,52,88
11,25,6,38,147,460,0
2,4,1,0,0,0,0
4,6,1,7,17,156,0
6,2,0,0,0,10,0
17,16,13,26,59,51,10
31,5,3,0,0,0,0
19,26,10,17,72,20,3464
8,6,5,8,13,11,48
0,0,0,0,0,0,2950
18,11,1,3,11,2,0
0,0,0,0,0,0,3371
43,63,6,7,10,4,0
0,0,0,0,0,0,2074
2,0,2,0,0,0,0
6,1,2,9,7,5,0
3,0,0,0,0,0,0
17,11,3,21,53,52,5
0,0,0,3,17,3,1
0,0,0,0,0,0,482
0,0,0,0,0,0,11854
0,0,0,0,0,0,571
12,8,5,18,28,78,2
0,0,0,0,5,0,0
0,0,0,0,0,0,751
0,0,0,0,0,0,1627
0,0,0,0,0,0,36
0,0,0,4,0,1,0
0,0,0,0,0,0,6494
5,1,5,0,1,0,442
15,1,7,40,48,20,676
1,0,2,8,1,0,0
0,0,0,0,0,0,431
25,47,9,16,27,131,0
12,10,9,15,5,45,0
22,29,14,15,21,31,27
8,3,4,10,5,14,0
53,51,25,69,73,298,35
0,0,0,0,0,0,1129
0,2,0,0,1,6,1533
0,0,0,0,0,0,2928
2,2,0,7,0,2,0
45,65,4,15,13,41,0
2,2,1,0,0,0,414
0,0,0,0,0,0,2365
0,1,0,1,7,29,0
0,0,0,0,0,0,89
0,0,0,1,8,20,0
16,35,10,26,70,51,1069
1,1,0,3,25,138,0
11,7,3,4,32,22,110
2,27,3,0,0,1,0
3,1,9,10,40,7,2540
7,0,5,9,13,32,8
1,4,3,2,12,17,900
2,3,3,21,80,51,719
18,5,0,1,0,0,0
5,7,1,8,4,32,1
0,0,0,0,0,0,534
0,0,0,0,0,0,3285
2,5,8,3,0,0,12
4,4,1,0,0,0,0
4,9,13,2,2,10,0
4,54,7,0,0,0,0
0,0,0,0,0,0,1072
5,15,0,1,0,5,0
0,0,0,0,15,3,3963
0,0,0,0,0,0,124
0,1,1,0,0,0,0
24,17,5,19,41,48,4
5,1,1,10,0,1,0
0,18,0,0,0,4,82
6,7,3,2,0,6,0
0,0,0,5,12,0,0
0,0,0,0,0,0,2123
4,10,2,3,0,4,0
1,0,1,1,1,14,0
3,21,0,3,1,18,0
4,4,1,1,8,3,1492
9,7,0,0,0,0,0
0,0,0,0,0,0,497
11,18,10,32,89,37,1411
2,0,0,7,20,20,33
0,0,0,0,6,1,2892
3,0,3,4,2,2,0
0,0,0,0,0,0,1048
0,0,0,0,0,0,135
0,0,0,0,1,0,4720
0,0,0,0,0,0,311
0,0,0,0,0,0,7279
0,5,0,0,0,0,0
5,16,6,12,0,1,0
0,0,0,0,0,0,3152
4,1,1,4,3,18,0
0,0,0,0,0,0,2432
41,16,12,42,74,92,564
0,2,2,2,0,0,0
1,7,2,0,0,0,0
0,0,0,0,0,0,3601
0,0,0,0,0,0,1412
0,0,0,0,0,0,38
2,0,6,2,0,0,0
2,0,2,0,0,0,0
18,1,4,9,12,2,11
4,0,1,1,0,0,0
4,0,7,0,0,0,0
1,0,2,2,0,0,0
0,0,0,0,0,0,353
0,0,0,0,0,0,394
21,29,21,2,3,2,0
0,10,3,1,1,9,12
7,2,4,14,31,5,15
18,5,2,28,97,621,0
6,8,7,5,0,0,0
0,0,0,0,0,0,320
0,0,1,0,0,0,0
3,0,0,7,82,30,2
3,0,4,4,14,18,0
1,0,0,0,0,0,0
0,0,5,7,29,6,2752
26,14,8,43,114,300,0
0,0,0,0,1,1,0
18,14,21,22,12,36,0
14,5,1,3,0,4,0
22,20,17,6,6,6,2
112,131,83,104,185,189,2600
30,26,2,12,19,119,130
0,0,0,0,0,0,1596
0,4,0,1,0,0,0
30,8,11,66,341,1508,0
0,0,0,0,0,0,3133
0,1,0,0,1,1,0
15,4,2,4,0,0,0
0,0,0,0,0,0,2882
18,30,1,5,16,33,876
0,0,0,0,0,0,2319
0,0,0,0,0,0,514
3,6,4,0,1,4,0
0,0,0,2,9,6,146
0,0,0,0,0,0,788
6,9,4,5,22,38,164
0,0,0,0,0,0,2647
5,1,2,3,0,0,0
0,0,1,0,11,2,4276
5,10,3,2,0,2,0
1,1,0,1,9,36,0
